HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
3JMQI2OLFZ58M420UL27E9HCNLXND8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,30LSNF239UVWSDRNQJAZ12Q9EZC2IK,A2AQ45RVN94MR9,Approved,Fri Feb 26 12:10:29 PST 2016,Fri Feb 26 12:11:16 PST 2016,Sat Feb 27 12:11:16 PST 2016,Fri Feb 26 14:51:09 PST 2016,,,47,100% (6/6),100% (6/6),100% (6/6),Brazil-Military,"<font color=""blue"">Question</font>: When was the last time Brazil was invaded?<br/><font color=""blue"">Sentence(s)</font>: The Air Force has about 700 manned aircraft in service.Brazil has not been invaded since 1865 during the Paraguayan War.",During which war was Brazil last invaded?,,
30F94FBDNRKD2K90DLXDSIZ49I7TB8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3DR23U6WE5EEW7JEDF44HA17MJITEU,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:10:30 PST 2016,Fri Feb 26 12:10:52 PST 2016,Sat Feb 27 12:10:52 PST 2016,Fri Feb 26 14:50:58 PST 2016,,,22,100% (85/85),100% (85/85),100% (85/85),Pakistan-Administrative_divisions,"<font color=""blue"">Question</font>: Where does the Pakistani Government excercise ""de facto"" jurisdiction.<br/><font color=""blue"">Sentence(s)</font>: The government of Pakistan exercises ""de facto"" jurisdiction over the western parts of the disputed Kashmir region, organised into the separate political entities Azad Kashmir and Gilgit–Baltistan (formerly Northern Areas).",Where does Pakistan practice de facto jurisdiction?,,
3JMNNNO3B14B6ODYPX9DE93ZJ6CW2Z,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3VW6495TLJ08JYZZNM3XWUL2JX2YY0,A2AQ45RVN94MR9,Approved,Fri Feb 26 11:30:16 PST 2016,Fri Feb 26 11:31:17 PST 2016,Sat Feb 27 11:31:17 PST 2016,Fri Feb 26 14:51:09 PST 2016,,,61,100% (6/6),100% (6/6),100% (6/6),Nigeria-Crime,"<font color=""blue"">Question</font>: How much was stolen from Nigeria's treasury between 1960-1999?<br/><font color=""blue"">Sentence(s)</font>: More than $400 billion was stolen from the treasury by Nigeria's leaders between 1960 and 1999.","In U.S. dollars, how much did Nigeria's leaders steal from the Nigerian treasury between the years 1960 and 1999?",,
32K26U12DNOLU9B9WCOYOQBP9O0DVG,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,336KAV9KYQSIID6SU1W2NQKX4IC2YS,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:37:08 PST 2016,Fri Feb 26 12:37:38 PST 2016,Sat Feb 27 12:37:38 PST 2016,Fri Feb 26 14:51:00 PST 2016,,,30,100% (85/85),100% (85/85),100% (85/85),Mexico-Tourism,"<font color=""blue"">Question</font>: What is Bahía de La Concepción known for?<br/><font color=""blue"">Sentence(s)</font>: Further north along the Sea of Cortés is the Bahía de La Concepción, another beach town known for its sports fishing.",What gave Bahio de La Concepcion its reputation?,,
32PT7WK7DMF1I09QC2IS5VJ6I46D3I,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:34 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:34 PST 2016,,,3IRIK4HM3AKTXBOOLBQGGC9QHZSC67,A1G0IIAX513SEU,Approved,Fri Feb 26 11:46:44 PST 2016,Fri Feb 26 11:47:43 PST 2016,Sat Feb 27 11:47:43 PST 2016,Fri Feb 26 14:51:00 PST 2016,,,59,100% (31/31),100% (31/31),100% (31/31),Vietnam-Etymology,"<font color=""blue"">Question</font>: what dynasty can the name vietnam be traced back to?<br/><font color=""blue"">Sentence(s)</font>: The name ""Việt Nam"" () is a variation of ""Nam Việt"" (; literally ""Southern Việt""), a name that can be traced back to the Triệu Dynasty of the 2nd century BC.",The name vietnam originated with what dynasty?,,
3C8QQOM6JP1Z6FF1AMN3SET0AV5IL3,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,39KFRKBFINVWPKVXHZUZU3N05N4YOQ,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:44:15 PST 2016,Fri Feb 26 11:44:36 PST 2016,Sat Feb 27 11:44:36 PST 2016,Fri Feb 26 14:51:05 PST 2016,,,21,100% (20/20),100% (20/20),100% (20/20),Egypt-Museums,"<font color=""blue"">Question</font>: What year is the Grand Egyptian Museum scheduled to open?<br/><font color=""blue"">Sentence(s)</font>: Described as the largest archaeological museum in the world, the museum is scheduled to open in 2015.",What year will the Grand Egyptian Museum open?,,
3BPP3MA3TCKNQADFE3XC7ZV8I2YLEX,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3J4Q2Z4UTY3VLRDDHB4FYBXK9GLQWQ,A3F52M330VFQEN,Approved,Fri Feb 26 11:26:48 PST 2016,Fri Feb 26 11:27:33 PST 2016,Sat Feb 27 11:27:33 PST 2016,Fri Feb 26 14:51:05 PST 2016,,,45,100% (6/6),100% (6/6),100% (6/6),Turkey-Prehistory_of_Anatolia_and_Eastern_Thrace,"<font color=""blue"">Question</font>: Where is the hypothetical center from which the Indo-European languages radiated?<br/><font color=""blue"">Sentence(s)</font>: In fact, given the antiquity of the Indo-European Hittite and Luwian languages, some scholars have proposed Anatolia as the hypothetical center from which the Indo-European languages radiated.",Where did Indo-European languages originate?,,
3V8JSVE8YYQ7Q9KEXIM217X4RH2YE2,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3UN61F00HWP1K9DTYP66D1UCL5MR5E,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:13:17 PST 2016,Fri Feb 26 12:13:39 PST 2016,Sat Feb 27 12:13:39 PST 2016,Fri Feb 26 14:51:53 PST 2016,,,22,100% (85/85),100% (85/85),100% (85/85),Germany-Politics,"<font color=""blue"">Question</font>: What is Germany's 1949 constitutional document known as?<br/><font color=""blue"">Sentence(s)</font>: The German political system operates under a framework laid out in the 1949 constitutional document known as the ""Grundgesetz"" (Basic Law).",What is the name of Germany's constitutional document which was made in 1949?,,
3VP28W7DUNKZ1DUFOF8RXWR69CLFZS,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3DY46V3X3PICFMFV1IT3A0PGTNU55B,A1G0IIAX513SEU,Approved,Fri Feb 26 11:23:28 PST 2016,Fri Feb 26 11:23:59 PST 2016,Sat Feb 27 11:23:59 PST 2016,Fri Feb 26 14:51:54 PST 2016,,,31,100% (31/31),100% (31/31),100% (31/31),Thailand-Sports,"<font color=""blue"">Question</font>: Where is Muay thai native to?<br/><font color=""blue"">Sentence(s)</font>: ""Thai boxing"") is a native form of kickboxing and Thailand's national sport.",Muay thai is native to what area?,,
3XEDXEGFX3ODFEG3LWMW7AGPZ1K0KO,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3OB0CAO74HPMX39ADMZ9AUQZT1RYH3,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:14:53 PST 2016,Fri Feb 26 12:15:18 PST 2016,Sat Feb 27 12:15:18 PST 2016,Fri Feb 26 14:51:55 PST 2016,,,25,100% (85/85),100% (85/85),100% (85/85),Italy-Infrastructure,"<font color=""blue"">Question</font>: How many units were in the Italiam civilian air fleet in 2005?<br/><font color=""blue"">Sentence(s)</font>: In 2005 Italy maintained a civilian air fleet of about 389,000 units and a merchant fleet of 581 ships.",How big was Italy's civilian air fleet during 2005?,,
3KVQ0UJWPXL35LWL7GBBCG6B3G45WA,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3KRVW3HTZNLBTVYC5DNXKDAUT2SSMQ,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:41:14 PST 2016,Fri Feb 26 11:41:34 PST 2016,Sat Feb 27 11:41:34 PST 2016,Fri Feb 26 14:51:10 PST 2016,,,20,100% (20/20),100% (20/20),100% (20/20),Canada-Foreign_relations_and_military,"<font color=""blue"">Question</font>: What is included in the unified Canadian Forces?<br/><font color=""blue"">Sentence(s)</font>: The unified Canadian Forces (CF) comprise the Canadian Army, Royal Canadian Navy, and Royal Canadian Air Force.",What are the unified Canadian Forces?,,
37VHPF5VYC3DE59IONIDC69ZDQN8C6,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3UWN2HHPUY5HBDJCHE2XXSZUYS1SNP,A1WD0DK58AKBVE,Approved,Fri Feb 26 11:24:43 PST 2016,Fri Feb 26 11:26:18 PST 2016,Sat Feb 27 11:26:18 PST 2016,Fri Feb 26 14:51:03 PST 2016,,,95,100% (9/9),100% (9/9),100% (9/9),Spain-Literature,"<font color=""blue"">Question</font>: When did the First World War begin?<br/><font color=""blue"">Sentence(s)</font>: By the year 1914—the year of the outbreak of the First World War and of the publication of the first major work of the generation's leading voice, José Ortega y Gasset—a number of slightly younger writers had established their own place within the Spanish cultural field.",When was the first world war started?,,
32XN26MTXZJOZKYL6WYXMAT4O1P0LR,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,326O153BMIY7FINHRP4PC6JLJXSDET,ALSMSDQNVZ6IZ,Approved,Fri Feb 26 11:40:36 PST 2016,Fri Feb 26 11:40:57 PST 2016,Sat Feb 27 11:40:57 PST 2016,Fri Feb 26 14:51:00 PST 2016,,,21,100% (20/20),100% (20/20),100% (20/20),The_Lord_of_the_Rings-Reception,"<font color=""blue"">Question</font>: what award did lord of the rings win in 2009<br/><font color=""blue"">Sentence(s)</font>: ""The Lord of the Rings"" was awarded the Prometheus Hall of Fame Award in 2009.",What 2009 award did Lord of the Rings win?,,
374UMBUHN5PWCP16RLT8325MR37TCF,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3HFNH7HEMHEZO5ND260XC8BWFSZQGV,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:43:29 PST 2016,Fri Feb 26 12:43:45 PST 2016,Sat Feb 27 12:43:45 PST 2016,Fri Feb 26 14:51:03 PST 2016,,,16,100% (85/85),100% (85/85),100% (85/85),The_Terminator-Post-production,"<font color=""blue"">Question</font>: When was the soundtrack for 'The Terminator' released?<br/><font color=""blue"">Sentence(s)</font>: The soundtrack to the film was released in 1984.",When did The Terminator's soundtrack come out?,,
3QD8LUVX4XYIUL1BHL7XEZKICIA5X3,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,39GXDJN2OTEC0YDC57IJQIT681W8VM,A1G0IIAX513SEU,Approved,Fri Feb 26 11:18:20 PST 2016,Fri Feb 26 11:18:52 PST 2016,Sat Feb 27 11:18:52 PST 2016,Fri Feb 26 14:51:50 PST 2016,,,32,100% (31/31),100% (31/31),100% (31/31),Terminator_Salvation-Writing,"<font color=""blue"">Question</font>: What was the original title of Terminator Salvation?<br/><font color=""blue"">Sentence(s)</font>: The film's original title was ""Terminator Salvation: The Future Begins"", but this was dropped during filming.Throughout writing, the cast and crew would watch scenes from the three films to pick moments to reference or tribute, including ""Come with me if you want to live"" and ""I'll be back"", which is uttered by John in this film.",Terminator salvation was originally named what?,,
386T3MLZLNVTKDE2C7PTH57Y41P80C,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3ZGVPD4G6THC72AA92IH2K2PAPQZT5,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:08:01 PST 2016,Fri Feb 26 12:08:28 PST 2016,Sat Feb 27 12:08:28 PST 2016,Fri Feb 26 14:51:03 PST 2016,,,27,100% (85/85),100% (85/85),100% (85/85),Shrek-Accolades,"<font color=""blue"">Question</font>: Where did ""Shrek"" win the Award For Best Animated Feature, beating ""Monsters, Inc.?""<br/><font color=""blue"">Sentence(s)</font>: At the 74th Academy Awards, ""Shrek"" won the first ever Academy Award For Best Animated Feature, beating ""Monsters, Inc."" and """".",When did Shrek beat Monsters Inc for the Best Animated Feature oscar?,,
38VTL6WC4AD7UQRLMHTZXDRREO45Y9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3EO896NRAWVM7N56RGFVEQEZRRFTJG,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:28:30 PST 2016,Fri Feb 26 12:28:46 PST 2016,Sat Feb 27 12:28:46 PST 2016,Fri Feb 26 14:51:04 PST 2016,,,16,100% (85/85),100% (85/85),100% (85/85),Toy_Story-Abstract,"<font color=""blue"">Question</font>: What year was Toy Story released?<br/><font color=""blue"">Sentence(s)</font>: Toy Story is a 1995 American computer-animated buddy-comedy adventure film produced by Pixar Animation Studios and directed by John Lasseter, released by Walt Disney Pictures, ""Toy Story"" was the first feature-length computer-animated film and the first film produced by Pixar.",When was the first Toy Story movie premiere?,,
38DCH97KHH26SNFKK9GZL17UXGHQJC,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3LRLIPTPEQ9C3BCF31OQK0OKIRRKAI,A1G0IIAX513SEU,Approved,Fri Feb 26 11:53:35 PST 2016,Fri Feb 26 11:54:27 PST 2016,Sat Feb 27 11:54:27 PST 2016,Fri Feb 26 14:51:04 PST 2016,,,52,100% (31/31),100% (31/31),100% (31/31),Kung_Fu_Panda-Abstract,"<font color=""blue"">Question</font>: When was ""Kung Fu Panda 2"" released?<br/><font color=""blue"">Sentence(s)</font>: A sequel, ""Kung Fu Panda 2"", was released on May 26, 2011, along with a television series, """" later that same year as a part of a franchise.","What was the date of ""Kung Fu Panda's"" release?",,
3PMR2DOWOO1RWJD1XA5SHONKJN454N,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3XC1O3LBOSMS2DT6U1R8U5RRVGHTLF,A1G0IIAX513SEU,Approved,Fri Feb 26 11:48:11 PST 2016,Fri Feb 26 11:50:22 PST 2016,Sat Feb 27 11:50:22 PST 2016,Fri Feb 26 14:51:49 PST 2016,,,131,100% (31/31),100% (31/31),100% (31/31),The_Shawshank_Redemption-Home_media,"<font color=""blue"">Question</font>: how many rental video copies did shawshank ship?<br/><font color=""blue"">Sentence(s)</font>: Despite its disappointing box office return, Warner Bros. shipped 320,000 rental video copies throughout the United States, and it became one of the top rented films of 1995.",The total number of video copies shipped by shawshank was how many?,,
3D4BBDG7ZHWRD83CC6NHLP1OX4V3C9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,30ZX6P7VF8VSNOBT81VZD359RE32JY,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:35:20 PST 2016,Fri Feb 26 12:36:01 PST 2016,Sat Feb 27 12:36:01 PST 2016,Fri Feb 26 14:51:06 PST 2016,,,41,100% (85/85),100% (85/85),100% (85/85),The_Godfather-Restoration,"<font color=""blue"">Question</font>: When was The Godfather: The Coppola Restoration released on DVD<br/><font color=""blue"">Sentence(s)</font>: After a restoration of the first two films, ""The Godfather: The Coppola Restoration"" was released on DVD and Blu-ray Disc on September 23, 2008 from a transfer by Robert A. Harris of Film Preserve.",What is the day of the release of The Godfather The Coppola Restoration on DVD?,,
3MQY1YVHS3KJILFNU6DHRVQE95VB2Z,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,337RC3OW0527F5XVZWRNVNFCS1YVLY,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:12:31 PST 2016,Fri Feb 26 12:12:49 PST 2016,Sat Feb 27 12:12:49 PST 2016,Fri Feb 26 14:51:48 PST 2016,,,18,100% (85/85),100% (85/85),100% (85/85),Fight_Club-Cultural_impact,"<font color=""blue"">Question</font>: How did ""Total Film"" rank ""Fight Club""?<br/><font color=""blue"">Sentence(s)</font>: ""Total Film"" ranked ""Fight Club"" as ""The Greatest Film of our Lifetime"" in 2007 during the magazine's tenth anniversary.",What did Total Film say about the movie Fight Club?,,
344M16OZKIFDEAG0QGDRKRZXNXYNE1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3YT88D1N08YCJQDUUM9GXSAECHYK3L,A1G0IIAX513SEU,Approved,Fri Feb 26 11:42:46 PST 2016,Fri Feb 26 11:43:32 PST 2016,Sat Feb 27 11:43:32 PST 2016,Fri Feb 26 14:51:01 PST 2016,,,46,100% (31/31),100% (31/31),100% (31/31),Forrest_Gump-Feather,"<font color=""blue"">Question</font>: The feather is stored in what favorite book by Forrest?<br/><font color=""blue"">Sentence(s)</font>: ""The feather is stored in a book titled ""Curious George"", Forrest's favorite book, which his mother read to him, connecting the scene's present time with his childhood in the 1940s.",In what popular book by Forrest is the feather stored?,,
3WRBLBQ2GR88DSKKV51H9IOWSK2G00,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,38YMOXR4MUZ2B9UT22QHS6GT9F96W9,A1G0IIAX513SEU,Approved,Fri Feb 26 11:15:35 PST 2016,Fri Feb 26 11:16:38 PST 2016,Sat Feb 27 11:16:38 PST 2016,Fri Feb 26 14:51:55 PST 2016,,,63,100% (31/31),100% (31/31),100% (31/31),The_Matrix-Sound_effects_and_music,"<font color=""blue"">Question</font>: Who created the sound effects in the film The Matrix?<br/><font color=""blue"">Sentence(s)</font>: Dane A. Davis was responsible for creating the sound effects for the film.",What individual was responsible for creating the sound effects for the movie The Matrix?,,
3M0556243SK5KOGWLRXX29KXZYDNFJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,386PBUZZXFXYOAX1I7D4SZ4IXETJL3,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:36:02 PST 2016,Fri Feb 26 12:36:51 PST 2016,Sat Feb 27 12:36:51 PST 2016,Fri Feb 26 14:51:47 PST 2016,,,49,100% (85/85),100% (85/85),100% (85/85),The_Usual_Suspects-Origins,"<font color=""blue"">Question</font>: What was the occupation of the person who asked a question about bringing together five felons?<br/><font color=""blue"">Sentence(s)</font>: Singer then asked the question, ""What would possibly bring these five felons together in one line-up?""",What did the guy who asked how to bring five felons together do?,,
3IJ95K7NDXCBYOCRWB3FKUK90DDNGI,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3EICBYG644W5L63V5UK5PGEV35ECJF,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:04:35 PST 2016,Fri Feb 26 12:04:50 PST 2016,Sat Feb 27 12:04:50 PST 2016,Fri Feb 26 14:51:08 PST 2016,,,15,100% (85/85),100% (85/85),100% (85/85),The_Lion_King-Abstract,"<font color=""blue"">Question</font>: When was the Lion King released?<br/><font color=""blue"">Sentence(s)</font>: ""The Lion King"" was released on June 15, 1994 to a positive reaction from critics, who praised the film for its music and story.",What year did The Lion King come out?,,
3VDVA3ILIDF8KH52RO5HNN76XC8G13,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3SKEMFQBZ35YKNJ0634CO9IPS3Q8K1,A1G0IIAX513SEU,Approved,Fri Feb 26 11:30:43 PST 2016,Fri Feb 26 11:31:20 PST 2016,Sat Feb 27 11:31:20 PST 2016,Fri Feb 26 14:51:53 PST 2016,,,37,100% (31/31),100% (31/31),100% (31/31),The_Dark_Knight_Rises-Reception,"<font color=""blue"">Question</font>: Have some fans threatened violence against critics?<br/><font color=""blue"">Sentence(s)</font>: Some fans had threatened violence against critics while others threatened to take down the websites of movie critics who had given the film a negative review.",Has there ever been a threat of violence by fans against critics?,,
3MIVREZQVHY137L22UGBMG77C5HQKB,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,37TD41K0AH9YK9MLSOTJHH5IZOSSCC,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:38:13 PST 2016,Fri Feb 26 12:40:06 PST 2016,Sat Feb 27 12:40:06 PST 2016,Fri Feb 26 14:51:48 PST 2016,,,113,100% (85/85),100% (85/85),100% (85/85),Das_Boot-Criticism_by_novelist_Buchheim,"<font color=""blue"">Question</font>: When was the film review published?<br/><font color=""blue"">Sentence(s)</font>: Even though impressed by the technological accuracy of the film's set-design and port construction buildings, novelist Lothar-Günter Buchheim expressed great disappointment with Petersen's adaptation in a film review published in 1981, especially with Petersen's aesthetic vision for the film and the way the plot and the effects are, according to him, overdone and clichéd by the adaptation.",When did the post that movie review?,,
3L7SUC0TTUU852G668ZCMN8TO6F0MT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3PZDLQMM0TL5FA5NY9EDQZSE1UO2CE,A2PFO43BJ4FR3B,Approved,Fri Feb 26 11:06:34 PST 2016,Fri Feb 26 11:07:24 PST 2016,Sat Feb 27 11:07:24 PST 2016,Fri Feb 26 14:51:47 PST 2016,,,50,100% (7/7),100% (7/7),100% (7/7),Amélie-Production,"<font color=""blue"">Question</font>: Why was Emily Watson's role in Amelie recast?<br/><font color=""blue"">Sentence(s)</font>: However, Watson's French was not strong, and when she became unavailable to shoot the film, owing to a conflict with the filming of ""Gosford Park"", Jeunet rewrote the screenplay for a French actress.",Why did they recast Emily Watson's role in Amelie?,,
3RHLQY6EDT4M0WSUCGNBF0BCW42D43,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Fri Feb 26 10:58:35 PST 2016,1,BatchId:2286081;,180,86400,Fri Mar 04 10:58:35 PST 2016,,,3J88R45B2GYPAFHOR3LC0PLHDM7XP1,A3DGA7BHDLXJND,Approved,Fri Feb 26 12:09:57 PST 2016,Fri Feb 26 12:10:10 PST 2016,Sat Feb 27 12:10:10 PST 2016,Fri Feb 26 14:51:50 PST 2016,,,13,100% (85/85),100% (85/85),100% (85/85),Toy_Story_3-Release,"<font color=""blue"">Question</font>: When does Toy Story 3 premiere?<br/><font color=""blue"">Sentence(s)</font>: ""Toy Story 3"" had its world-wide premiere on June 12, 2010, opening at Taormina Film Fest in Italy.",What year did Toy Story 3 play in theaters?,,
