HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.candidates,Input.content,Answer.QuestionSentencesBox,Answer.QuestionTextBox,Approve,Reject
3X55NP42EOGA7XCGHB9N5P0VXANP3X,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3GDTJDAPVUBTABJ3RFHS3MATHLHM86,A36USZNWDMW7QF,Approved,Tue Mar 01 14:07:27 PST 2016,Tue Mar 01 14:07:56 PST 2016,Wed Mar 02 14:07:56 PST 2016,Tue Mar 01 14:57:35 PST 2016,,,29,100% (24/24),100% (24/24),100% (24/24),I_Believe_I_Can_Fly-Abstract,2,"Category: Music<br/>Title: I Believe I Can Fly<br/>Section: Abstract<br/><br/>1. ""I Believe I Can Fly"" is a 1996 song by R&B singer R. Kelly.<br/>2. <strike>The song was written, produced and performed by Kelly and was featured on the soundtrack to the 1996 film ""Space Jam"".</strike><br/>3. It was originally released on November 26, 1996, but later appeared in Kelly's 1998 album ""R."".In early 1997, ""I Believe I Can Fly"" reached number two on the ""Billboard"" Hot 100; it was kept from the No.<br/>4. 1 spot by Toni Braxton's ""Un-Break My Heart"".<br/>5. Despite the fact that two of R. Kelly's songs did reach number one, ""I Believe I Can Fly"" remains the biggest hit of R. Kelly's career.<br/>6. The single was number one on the R&B Singles chart (for six nonconsecutive weeks), and also topped the charts in the United Kingdom.<br/>7. It has won three Grammy Awards, and was ranked No.<br/>8. 406 on Rolling Stone's list of the 500 Greatest Songs of All Time in 2004.<br/>9. The music video was directed by Hype Williams.<br/>",1,"Who sang ""I Believe I Can Fly""?",,
3M93N4X8HKNI53UXCD54G1MVGRGJSJ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3XLBSAQ9Z4CP94D3WZFGXOA7L5R7ZJ,A2I6ZS386UJVJE,Approved,Tue Mar 01 13:42:18 PST 2016,Tue Mar 01 13:46:20 PST 2016,Wed Mar 02 13:46:20 PST 2016,Tue Mar 01 14:57:28 PST 2016,,,242,100% (5/5),100% (5/5),100% (5/5),Viva_la_Vida-Release_and_promotion,2,"Category: Music<br/>Title: Viva la Vida<br/>Section: Release and promotion<br/><br/>1. <br/>2. <strike>""Viva la Vida"" was initially released only with iTunes Store pre-orders of ""Viva la Vida or Death and All His Friends"" on 7 May 2008 – the ""new edit"" version of the song – which led to the song's temporary exclusion from the UK Singles Chart.</strike><br/>3. It was released as a download-only single on 25 May 2008, and a physical CD single in Europe on 29 July 2008 to coincide with the release of the single's music videos.<br/>4. ""Viva la Vida"" was well-downloaded in the internet, becoming iTunes' best-selling song of 2008.<br/>5. From 24 December 2008 to 5 January 2009 an official remix of the song by producer Stuart Price, named the ""Thin White Duke Mix"", was given away for free as a Christmas gift via the band's website.The song was used as part of Apple Inc.'s iPod + iTunes advertisement campaign.<br/>6. Coldplay performed the song live for the first time at the 2008 MTV Movie Awards.<br/>7. It has since gone on to make many media appearances, including being featured throughout the episode from the paranormal drama ""Medium"", as a song played on the radio in the episode ""We're Not in Kansas Anymore"" from the teen drama ""90210"", used as bumper music on Bill Bennett's ""Morning in America"" radio talk show, and on the international soundtrack to the Brazilian soap opera ""A Favorita"" which helped push ""Viva la Vida"" up the charts in Brazil, where the telenovela been shown.<br/>8. ""Viva la Vida"" was the entrance music for Birmingham City Football Club during the 2009–2010 season, but was quickly dropped after negative response by the supporters.<br/>9. In 2009, Solange Knowles covered the song.<br/>10. Lady Gaga also covered the song for BBC Radio 1.<br/>11. A live version of the song appeared on Coldplay's 2009 live album ""LeftRightLeftRightLeft"".Pet Shop Boys also performed the song live on their 2009 Pandemonium Tour and the song appeared on their Christmas EP.<br/>12. It was also used in an episode entitled ""Million Dollar Maybe"" of ""The Simpsons"".<br/>13. The song was covered in the seventh series of ""The X Factor"" by the boyband One Direction in 2010.<br/>",6,"When did Coldplay perform the song ""Viva la Vida"" live for the first time?",,
3J94SKDEKIP4WFWUQL6LKSHQXNC5DQ,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3E13VNJ1NNVP3S9R7FALWJG4M6QI11,A2I7IBMDE3SFTI,Approved,Tue Mar 01 13:48:27 PST 2016,Tue Mar 01 13:49:24 PST 2016,Wed Mar 02 13:49:24 PST 2016,Tue Mar 01 14:57:20 PST 2016,,,57,100% (58/58),100% (58/58),100% (58/58),Love_the_Way_You_Lie-Recognition,"2, 3, 4, 5, 8, 9, 10, 11","Category: Music<br/>Title: Love the Way You Lie<br/>Section: Recognition<br/><br/>1. <br/>2. <strike>""Love the Way You Lie"" ranked in various best-of-2010 lists.</strike><br/>3. <strike>Claire Suddath of ""Time"" placed it at number five on her top-ten list and wrote, ""That this song didn't come across sounding clichéd or tasteless is a testament to both artists' skill.""</strike><br/>4. <strike>AOL Radio considered the song the best of 2010 hip hop music, regarding Eminem as imaginative and passionate.</strike><br/>5. <strike>It ranked ninth on MTV News' top-twenty-five list.</strike><br/>6. Its editor James Montgomery attributed the song's success to its theme and relation to the artists' past abusive relationships.<br/>7. He concluded, ""You cannot write a song any better than that, because that's how this kind of thing happens in real life.""<br/>8. <strike>""The New York Post"" placed the song at second place on their ""top 210 songs from 2010"" list and regarded it as a ""comeback club anthem.""</strike><br/>9. <strike>In April 2011, Gabriel Alvarez of ""Complex"" magazine ranked it at number 100 on their ""100 Best Eminem Songs"" list, calling it a love song and praising Rihanna's vocals as beautiful.</strike><br/>10. <strike>""Love the Way You Lie"" and its accompanying music video were nominated for five Grammy Awards at the 2011 ceremony, including ""Record of the Year"", ""Song of the Year"" and ""Best Short Form Music Video"".</strike><br/>11. <strike>It won the People's Choice Awards for ""Favorite Music Video"" and ""Favorite Song"".</strike><br/>",7,"Who said, ""You cannot write a song any better than that, because that's how this kind of thing happens in real life.""",,
3XD2A6FGFNUTZRHOQ1ERR78SKM4S9X,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,33F859I566DQKVGZ3ULP2JSY853BHL,A3AEFCFAVPNFOH,Approved,Tue Mar 01 14:06:48 PST 2016,Tue Mar 01 14:08:22 PST 2016,Wed Mar 02 14:08:22 PST 2016,Tue Mar 01 14:57:35 PST 2016,,,94,100% (23/23),100% (23/23),100% (23/23),All_I_Want_for_Christmas_Is_You-Abstract,1,"Category: Music<br/>Title: All I Want for Christmas Is You<br/>Section: Abstract<br/><br/>1. <strike>""All I Want for Christmas Is You"" is a song originally performed by American singer-songwriter Mariah Carey.</strike><br/>2. It was released by Columbia Records in 1994 as the lead single from her fourth studio album, ""Merry Christmas"".<br/>3. Carey co-wrote and co-produced the song with Walter Afanasieff.<br/>4. An uptempo love song, the instrumentation includes bell chimes and heavy back-up vocals, as well as use of synthesizers.<br/>5. The song's lyrics declare that the protagonist does not care about Christmas presents or lights; all she wants for Christmas is to be united with her lover for the holidays.Two music videos were commissioned for the song, both being filmed during the month of December 1993.<br/>6. The song's primary music video features grainy home footage of Carey, her dogs and family during the holiday season, as well as Carey dressed in a Santa suit frolicking on a snowy mountainside.<br/>7. Then husband Tommy Mottola makes a cameo appearance as Santa Claus, bringing Carey a gift and leaving on a red sleigh.<br/>8. The second video was filmed in black and white format, and features Carey dressed in 1960s style, while paying homage to The Ronettes, alongside back up singers and male dancers.Carey performed ""All I Want for Christmas is You"" during a slew of live television appearances and tours throughout her career.<br/>9. She first sang it live during the Japanese leg of her Daydream World Tour (1996), Butterfly World Tour (1998) and (2003–04), as well as the Walt Disney World Christmas Day Parade in 2004 and 2010.<br/>10. Both live appearances were aired on ABC.So So Def released a remix version in 2000, and a dance mix in 2009.<br/>11. In 2010, Carey re-recorded the song for her second holiday album, ""Merry Christmas II You"", titled ""All I Want for Christmas Is You (Extra Festive)"".<br/>12. In 2011, Carey re-recorded the song as duet with Justin Bieber, titled ""All I Want for Christmas for You (SuperFestive!)"".<br/>13. The song has also been covered by many artists over the years, including Demi Lovato, Shania Twain, Michael Bublé, The Cheetah Girls, Cee Lo Green with Big Time Rush, Lady Antebellum, Nota, Miley Cyrus, The Electrical Fire, Atomic Tom, John Mayer and ""Glee""'s Amber Riley.Critically, ""All I Want for Christmas Is You"" has been lauded, with ""The New Yorker"" calling it ""one of the few worthy modern additions to the holiday canon"".<br/>14. The song was commercially successful, reaching the No.<br/>15. 2 position on the singles charts of Australia, Japan, the Netherlands, Norway, and the United Kingdom, and the top 10 in several other countries.<br/>16. It became the nineteenth-best-selling digital single of the 20th century, the highest-charting entry by a female or holiday song on the list.<br/>17. ""The Daily Telegraph"" hailed ""All I Want for Christmas Is You"" as the most popular and most played Christmas song of the decade in the United Kingdom.<br/>18. ""Rolling Stone"" ranked it fourth on its Greatest Rock and Roll Christmas Songs list, calling it a ""holiday standard.""<br/>19. With global sales of over 14 million copies, the song remains Carey's biggest international hit and one of the best-selling singles of all time.<br/>",3,"Who was the co-writer and producer of ""All I Want For Christamas Is You""?",,
3I4E7AFQ2KZJK37C1DAUQ6IHIAUJT8,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,33M4IA01QG1AMSX34VP15KLWEHMXRA,A7BW5SCFKBUCE,Approved,Tue Mar 01 13:46:09 PST 2016,Tue Mar 01 13:53:19 PST 2016,Wed Mar 02 13:53:19 PST 2016,Tue Mar 01 14:57:19 PST 2016,,,430,100% (99/99),100% (99/99),100% (99/99),Jingle_Bell_Rock-Helms_recordings,2,"Category: Music<br/>Title: Jingle Bell Rock<br/>Section: Helms recordings<br/><br/>1. <br/>2. <strike>""Jingle Bell Rock"" has been performed by many, but Helms' version is the most known in the world.</strike><br/>3. Its title and some of its lyrics are takeoffs on the old Christmas standard, ""Jingle Bells.""<br/>4. It makes brief references to other popular songs of the 1950s, such as ""Rock Around the Clock,"" and mentions going to a ""Jingle hop.""<br/>5. An electric guitar played by Hank Garland can be heard playing the first notes to the chorus from ""Jingle Bells.<br/>6. ""Despite being titled a Jingle Bell ""Rock"", Helms' version of the song was performed in the crossover style known as rockabilly.Bobby Helms' original version on Decca 9-30513 from 1957, was re-recorded by him on Kapp K-719 in 1965 and yet again in 1967 on Little Darlin' LD-0038.<br/>7. In 1970, Helms recorded an entire album titled ""Jingle Bell Rock"" on Certron C-7013, releasing from the album the title track on Certron C-10021 with a picture sleeve.<br/>8. In yet another re-recording, Helms released a version on Ashley AS-4200 (year unknown).<br/>9. In 1983, Bobby Helms released his last recording of ""Jingle Bell Rock"" on Black Rose 82713.<br/>",9,When did Bobby Helms release his last recording of Jingle Bell Rock?,,
3DWGDA5POF4R2EVXGJ43NOAGLEAV1W,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3Z4AIRP3C6DMTNYM61AMZT3JAJU1XK,A2SD7GN80U31GW,Approved,Tue Mar 01 13:50:19 PST 2016,Tue Mar 01 13:52:18 PST 2016,Wed Mar 02 13:52:18 PST 2016,Tue Mar 01 14:57:18 PST 2016,,,119,100% (32/32),100% (32/32),100% (25/25),Have_Yourself_a_Merry_Little_Christmas-Lyrics,"5, 7, 8","Category: Music<br/>Title: Have Yourself a Merry Little Christmas<br/>Section: Lyrics<br/><br/>1. Some of the original lyrics that were penned by Martin were rejected before the show began.<br/>2. They were: ""Have yourself a merry little Christmas / It may be your last/ Next year we may all be living in the past / Have yourself a merry little Christmas / Pop that champagne cork / Next year we may all be living in New York.""<br/>3. When presented with the original draft lyric, Garland, her co-star Tom Drake and director Vincente Minnelli criticized the song as depressing, and asked Martin to change the lyrics.Though he initially resisted, Martin made several changes to make the song more upbeat.<br/>4. For example, the lines ""It may be your last / Next year we may all be living in the past"" became ""Let your heart be light / Next year all our troubles will be out of sight"".<br/>5. <strike>Garland's version of the song, which was also released as a single by Decca Records, became popular among United States troops serving in World War II; her performance at the Hollywood Canteen brought many soldiers to tears.In 1957, Frank Sinatra asked Martin to revise the line ""Until then we'll have to muddle through somehow.""</strike><br/>6. He told Martin, ""The name of my album is ""A Jolly Christmas"".<br/>7. <strike>Do you think you could jolly up that line for me?""</strike><br/>8. <strike>Martin's new line was ""Hang a shining star upon the highest bough.""</strike><br/>9. Martin made several other alterations, changing the song's focus to a celebration of present happiness, rather than anticipation of a better future.<br/>10. On ""The Judy Garland Show Christmas Special"", Garland sings the song to her children Joey and Lorna Luft with Sinatra's alternate lyrics.The lyrics Garland sang in ""Meet Me in St. Louis"" have been recorded with only slight variations by a number of artists, including Sinatra himself (in 1950 and 1963 single recordings), Doris Day (in ""The Doris Day Christmas Album""), Ella Fitzgerald (in ""Ella Wishes You a Swinging Christmas""), James Taylor (in ""October Road""), The Pretenders in the first ""A Very Special Christmas"" compilation released in 1987 (which benefits Special Olympics), and Luther Vandross (in ""This Is Christmas"").In 2001 the 86-year-old composer Hugh Martin, occasionally active as a pianist with religious ministries since the 1980s, wrote an entirely new set of lyrics to the song with John Fricke, ""Have Yourself a Blessed Little Christmas,"" a religious version of the secular Christmas standard.<br/>11. The song was recorded by gospel female vocalist Del Delker with Martin accompanying her on piano.In 2002, NewSong lead singer Michael O'Brien noted the line ""through the years, we all will be together if the Lord allows,"" which was part of the original song, was purged and replaced with ""if the fates allow"" to remove religious reference when the song was released.<br/>12. He noted while a pastor in a California church in 1990, he had met Martin, who played piano at the church where O'Brien was serving for an evening, and the pastor was told, ""That's the original way I wrote it, so I want you to sing it this way.""<br/>13. In addition to NewSong, Rachael Lampa, Twila Paris, Kathy Troccoli, Phil Wickham, BarlowGirl, Sidewalk Prophets, and Don Moen have recorded the song with the original lyrics.<br/>",10,"Who performed ""Have Yourself a Merry Little Christmas"" on the first ""A Very Special Christmas"" compilation album?",,
31HLTCK4BLVO6TL0Y2P6UBEMN3TGVH,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3LPW2N6LKT2T015A2J1BICHWSHJ5UF,AOIR8V07FYMH5,Approved,Tue Mar 01 14:05:08 PST 2016,Tue Mar 01 14:05:50 PST 2016,Wed Mar 02 14:05:50 PST 2016,Tue Mar 01 14:57:10 PST 2016,,,42,100% (15/15),100% (15/15),100% (15/15),Prison_Break-Alleged_copyright_infringement,1,"Category: Tv<br/>Title: Prison Break<br/>Section: Alleged copyright infringement<br/><br/>1. <strike>On October 24, 2006, the Associated Press reported that Donald and Robert Hughes filed a lawsuit against Fox Broadcasting Company and the show's executive producer and creator, Paul Scheuring, for copyright infringement, seeking unspecified damages and other costs.</strike><br/>2. They claimed that in 2001, they had sent Fox their manuscript which was based on their own experiences of a prison break at a juvenile facility.<br/>3. In the 1960s, Donald Hughes planned and successfully executed a prison escape for his brother, Robert Hughes, who was wrongfully incarcerated.<br/>",3,Who was Robert Hughes's brother?,,
3GONHBMNHVY57NMWA2C4SMBF70BMZV,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3JC6VJ2SABJ9LSRCWEKKIB52LER5A3,A7BW5SCFKBUCE,Approved,Tue Mar 01 14:02:35 PST 2016,Tue Mar 01 14:13:28 PST 2016,Wed Mar 02 14:13:28 PST 2016,Tue Mar 01 14:57:18 PST 2016,,,653,100% (99/99),100% (99/99),100% (99/99),Friends-Season_9,7,"Category: Tv<br/>Title: Friends<br/>Section: Season 9<br/><br/>1. Season nine begins with Ross and Rachel living together as roommates with baby Emma.<br/>2. Monica and Chandler try to conceive a baby of their own but find out that they are unable to, due to health restrictions.<br/>3. Phoebe begins dating Mike Hannigan (Paul Rudd), and chooses to be with him over her ex-boyfriend David (Hank Azaria).<br/>4. Rachel and Emma move in with Joey in the middle of the season, and Rachel develops romantic feelings for him, while the rest of the ""friends"" try hard to get Ross and Rachel back together.<br/>5. The group travels to Barbados in the finale to hear Ross give a keynote speech at a palaeontology conference.<br/>6. Joey and his girlfriend Charlie (Aisha Tyler) break up, and she begins a relationship with Ross.<br/>7. <strike>Joey and Rachel's feelings for each other return, and the finale ends with them kissing.</strike><br/>",1,How does season nine begin?,,
37SDSEDIN92TR2ZK8QTTVAQ8AGA815,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3FK0YFF9PZGABA9PD0TTIWDEJCTVV0,A2I7IBMDE3SFTI,Approved,Tue Mar 01 13:55:22 PST 2016,Tue Mar 01 13:56:54 PST 2016,Wed Mar 02 13:56:54 PST 2016,Tue Mar 01 14:57:14 PST 2016,,,92,100% (58/58),100% (58/58),100% (58/58),The_Big_Bang_Theory-Howard's_mother,1,"Category: Tv<br/>Title: The Big Bang Theory<br/>Section: Howard's mother<br/><br/>1. <strike>In scenes set at Howard's home in which he interacts with his never-seen mother (voiced by Carol Ann Susi), he always does so via shouting conversations between the rooms in his house, and she similarly interacts with other characters in this manner, though she did appear momentarily in the overhead photo of Howard and Bernadette's wedding and from the side in ""The Spoiler Alert Segmentation"" episode, though her face was not shown.</strike><br/>2. She reflects the Jewish mother stereotype in some ways, such as being overly controlling of Howard's adult life and sometimes trying to make him feel guilty about causing her trouble.<br/>3. She is dependent on Howard, as she requires him to help her with her wig and makeup in the morning.<br/>4. Howard in turn is attached to his mother to the point where she still cuts his meat for him, takes him to the dentist, does his laundry and ""grounds"" him when he returns home after briefly moving out.<br/>5. Until Howard's marriage to Bernadette in the fifth season finale, Howard's former living situation led Leonard's psychiatrist mother to speculate that he may suffer from some type of pathology, and Sheldon to refer to their relationship as Oedipal.<br/>6. Her tendency to communicate with Howard by shouting between rooms has led Bernadette and Raj to do impressions of her, and Bernadette to attempt to communicate with her in one episode by imitating her style of shouting.<br/>",2,How is Howard's mother a reflection of the Jewish mother stereotype?,,
3M7OI89LVYOQARQUV8LFSSD88IAC6C,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3J4Q2Z4UTY3VLRDDHB4FYBXK9TFQWA,A36USZNWDMW7QF,Approved,Tue Mar 01 13:44:33 PST 2016,Tue Mar 01 13:45:20 PST 2016,Wed Mar 02 13:45:20 PST 2016,Tue Mar 01 14:57:28 PST 2016,,,47,100% (24/24),100% (24/24),100% (24/24),Teen_Wolf-Abstract,1,"Category: Tv<br/>Title: Teen Wolf<br/>Section: Abstract<br/><br/>1. <strike>Teen Wolf is a 1985 American fantasy comedy film released by Atlantic Releasing Corporation starring Michael J.</strike><br/>2. Fox as Scott Howard, a high school student who discovers that his family has an unusual pedigree when he finds himself transforming into a werewolf.<br/>3. The film was directed by Rod Daniel based on a script co-written by Joseph Loeb III, Matthew Weisman, and Tim Hayes.<br/>",3,Who directed the film?,,
3NOEP8XAU42MNVJU10GBC5PZ45OXP5,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 13:34:16 PST 2016,1,BatchId:2291255;,900,86400,Wed Mar 02 13:34:16 PST 2016,,,3YOH7BII097WVZFDEWFMGN2X3EMVKE,A2L2ZXRHK3SNOP,Approved,Tue Mar 01 13:52:36 PST 2016,Tue Mar 01 13:55:46 PST 2016,Wed Mar 02 13:55:46 PST 2016,Tue Mar 01 14:57:29 PST 2016,,,190,100% (38/38),100% (38/38),100% (38/38),Breaking_Bad-Scientific_accuracy,12,"Category: Tv<br/>Title: Breaking Bad<br/>Section: Scientific accuracy<br/><br/>1. Donna Nelson, a professor of organic chemistry at the University of Oklahoma, checked scripts and provided dialogue.<br/>2. She also drew chemical structures and wrote chemical equations which were used as props.<br/>3. According to creator Vince Gilligan, ""Dr. Donna Nelson from the University of Oklahoma approached us several seasons back and said, 'I really like this show, and if you ever need help with the chemistry, I'd love to lend a hand.'<br/>4. She's been a wonderful advisor.<br/>5. We get help wherever we need it, whether it's chemistry, electrical engineering, or physics.<br/>6. We try to get everything correct.<br/>7. There's no full-time on set, but we run certain scenes by these experts first.""<br/>8. ""[Because Walter White was talking to his students, I was able to dumb down certain moments of description and dialogue in the early episodes which held me until we had some help from some honest-to-God chemists,"" says Gilligan.<br/>9. According to Gilligan, Nelson ""vets our scripts to make sure our chemistry dialogue is accurate and up to date.<br/>10. We also have a chemist with the Drug Enforcement Administration based out of Dallas who has just been hugely helpful to us.""<br/>11. Nelson spoke of Gilligan's interest in having the science right: "" said it made a difference to him.<br/>12. <strike>""In 2013, two scenes from the first season of ""Breaking Bad"" were put under scrutiny in a ""Mythbusters"" ""Breaking Bad"" Special.</strike><br/>13. Despite several modifications to what was seen in the show, both myths were busted.Jason Wallach of Vice magazine commended the accuracy of the cooking methods presented in the series.<br/>14. In early episodes, a once common clandestine route, the Nagai red phosphorus/iodine method, is depicted, which uses pseudoephedrine as a precursor to d-(+)-methamphetamine.<br/>15. By the seventh episode of season 1 ""A No Rough-Stuff-Type Deal"" Walt chooses to use a different synthetic route based on the difficulty of acquiring enough pseudoephedrine to produce on the larger scale required.<br/>16. The new method Walt chooses is a reductive amination reaction, relying on phenyl-2-propanone and methylamine.<br/>17. On the show the phenyl-2-propane, otherwise known as phenylacetone or P2P is produced from phenylacetic acid and acetic acid using a tube furnace and thorium dioxide or ThO2 as a catalyst as mentioned in episodes ""A No Rough-Stuff-Type Deal"" and ""Más"".<br/>18. P2P and methylamine form an imine intermediate, reduction of this P2P-methylamine imine intermediate is performed using mercury aluminum amalgam as shown in several episodes including ""Hazard Pay"".<br/>",15,Why did Walt have to change his method of manufacturing around the seventh episode of season 1?,,
