HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.candidates,Input.content,Answer.QuestionSentencesBox,Answer.QuestionTextBox,Approve,Reject
3XT3KXP24ZYHNUCUNIH13VB3LNGI66,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3TAYZSBPLL8LMRUJVV4D54WWNAX2SL,A7BW5SCFKBUCE,Submitted,Tue Mar 01 12:23:52 PST 2016,Tue Mar 01 12:32:36 PST 2016,Wed Mar 02 12:32:36 PST 2016,,,,524,0% (0/0),0% (0/0),0% (0/0),Chasing_Cars-Abstract,10,"Category: Music<br/>Title: Chasing Cars<br/>Section: Abstract<br/><br/>1. ""Chasing Cars"" is the second single from Snow Patrol's fourth album, ""Eyes Open.""<br/>2. It was recorded in 2005 and released on 6 June 2006 in the US and 24 July 2006 in the UK as the album's second single.<br/>3. The song gained significant popularity in the US after being featured in the second season finale of the popular medical drama ""Grey's Anatomy.<br/>4. ""It became notable as one of the songs that revealed the impact of legal downloads on single sales in the UK, selling consistently for years after its release.<br/>5. The song is Snow Patrol's biggest-selling single to date, ending 2006 as the UK's 14th best-selling single of the year and that year had the distinction of being the last song performed live on the BBC's ""Top of the Pops"".<br/>6. In 2007, on the strength of downloads, it was the UK's 34th best-selling single of 2007.<br/>7. The song peaked at number 6 in the UK Singles Chart, and number 5 on the US ""Billboard"" Hot 100.At the 2007 Grammy Awards, ""Chasing Cars"" was nominated for Best Rock Song, and at the 2007 Brit Awards, the song was nominated for Best British Single.<br/>8. In 2009, the PPL announced ""Chasing Cars"" was the most widely played song of the decade in the UK.<br/>9. As of 26 August 2013, the song has spent 111 weeks on the official UK Top 75 Singles Chart and 154 on the Top 100 and has sold over 1,000,000 copies in the UK by October 2013.<br/>10. <strike>It also sold 3,131,000 copies in the US by November 2011, making it one of the top 10 best-selling songs by a British artist in the digital era.</strike><br/>11. In a 2009 Channel 4 poll it was voted the number one ""song of the noughties"".<br/>",2,When was it recorded?,,
3VCK0Q0PO5EENK16I9ECZ2XTUJON0Q,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3VNXK88KKCICE3WMAZOXQEOHSK1V9B,A2L2ZXRHK3SNOP,Submitted,Tue Mar 01 12:33:52 PST 2016,Tue Mar 01 12:39:51 PST 2016,Wed Mar 02 12:39:51 PST 2016,,,,359,0% (0/0),0% (0/0),0% (0/0),I_Believe_I_Can_Fly-In_film_and_television,10,"Category: Music<br/>Title: I Believe I Can Fly<br/>Section: In film and television<br/><br/>1. Other than appearing on the soundtrack for the film ""Space Jam"", ""I Believe I Can Fly"" was performed by the school band in the movie ""Drumline"" during the high school graduation ceremony of Devon Miles (Nick Cannon).<br/>2. •&nbsp;&nbsp;&nbsp;&nbsp;In """", Crash the possum sings the song before he crashes into a tree.<br/>3. •&nbsp;&nbsp;&nbsp;&nbsp;In the film ""Good Boy!<br/>4. "", Wilson briefly sings the song while diving into a pool.<br/>5. •&nbsp;&nbsp;&nbsp;&nbsp;In ""Fun with Dick and Jane"", Jim Carrey sings along with the song as it is played in an elevator.<br/>6. •&nbsp;&nbsp;&nbsp;&nbsp;This song also appeared on the first American season of ""The X Factor"", where R. Kelly performed ""I Believe I Can Fly"" for the first time as a duet with the eventual winner of the show Melanie Amaro.<br/>7. •&nbsp;&nbsp;&nbsp;&nbsp;This song was also performed on ""The Voice"" as the last solo song for the second season's winner Jermaine Paul.<br/>8. •&nbsp;&nbsp;&nbsp;&nbsp;American musical TV series ""Glee"", performed a version of the song in episode fourteen of season three, ""On My Way"" (aired on February 21, 2012).<br/>9. It is a mash-up track with the song ""Fly"" by Nicki Minaj featuring Rihanna.<br/>10. •&nbsp;&nbsp;&nbsp;&nbsp;<strike>In ""The Hangover Part III"", Leslie Chow sings a 12-second portion of the song, while parachuting through Las Vegas.</strike><br/>",7,"Who sang ""I Believe I Can Fly"" on ""The Voice""?",,
3087LXLJ6MG2ZSOPKLVZRXOKSS30FX,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3PQMUDRV7R603Y5PFMVROIXQ38SIIK,A3CF8ULBSE8MTL,Submitted,Tue Mar 01 12:35:33 PST 2016,Tue Mar 01 12:36:22 PST 2016,Wed Mar 02 12:36:22 PST 2016,,,,49,0% (0/0),0% (0/0),0% (0/0),Viva_la_Vida-Sporting_usage,6,"Category: Music<br/>Title: Viva la Vida<br/>Section: Sporting usage<br/><br/>1. During the 2008/2009 season, the German football club Hamburger SV used ""Viva la Vida"" as their goal celebration song.The song also became the anthem of Spanish football club FC Barcelona during the 2008–09 season.<br/>2. It turned out to be a season of unprecedented success for the Spanish club in 2009, as they won all six competitions they could possible be involved in, which no football club has managed before in history.<br/>3. The song was selected by the manager of the club, Josep Guardiola – himself a Coldplay fan – to help motivate and encourage his team.<br/>4. It is often played at the Camp Nou before the start of a Barcelona match.<br/>5. The song was also played during Pep Guardiola's farewell before his final match coaching Barcelona at the Nou Camp, a 4–0 victory against Espanyol on 5 May 2012.The UEFA used ""Viva la Vida"" as the goal celebration song for the 2012 UEFA Champions League Final and Europa League Final.The National Hockey League's New York Rangers play ""Viva la Vida"" at Madison Square Garden after victories.The song was used by the Vancouver Canucks in a tribute video during Markus Näslund's number retirement ceremony held in Vancouver's Rogers Arena.<br/>6. <strike>It was also used in Game 7 of the 2011 Stanley Cup Finals when the Boston Bruins won the Stanley Cup on Vancouver Ice.The Kansas City Chiefs play the song at the end of home games in Arrowhead Stadium.</strike><br/>7. Additionally, it is also used by the Kansas City Royals to celebrate home runs and wins at Kauffman Stadium.This is the at-bat music of Scott Rolen, third baseman of the Cincinnati Reds.The song was also used pre match during every 2008 Rugby League World Cup game before the two teams took to the field.<br/>",1,"When did ""Viva la Vida"" became the anthem of Spanish football club FC Barcelona?",,
3B9J25CZ25DVXPOR2LOITX90Q7TSC0,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3NJM2BJS4W617H6T07PPMC07CH2CPN,A7BW5SCFKBUCE,Submitted,Tue Mar 01 12:23:03 PST 2016,Tue Mar 01 12:28:52 PST 2016,Wed Mar 02 12:28:52 PST 2016,,,,349,0% (0/0),0% (0/0),0% (0/0),Love_the_Way_You_Lie-Personnel,"4, 5","Category: Music<br/>Title: Love the Way You Lie<br/>Section: Personnel<br/><br/>1. The credits for ""Love the Way You Lie"" are adapted from the liner notes of ""Recovery"".<br/>2. •&nbsp;&nbsp;&nbsp;&nbsp; Eminem – mixing engineer, writer, vocalist<br/>3. •&nbsp;&nbsp;&nbsp;&nbsp; Rihanna – vocalist<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> Skylar Grey – writer</strike><br/>5. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> Alex da Kid – mastering engineer, mixing engineer, producer, writer</strike><br/>6. •&nbsp;&nbsp;&nbsp;&nbsp; Mike Strange – mixing engineer, recording engineer<br/>7. •&nbsp;&nbsp;&nbsp;&nbsp; Marcos Tovar – recording engineer<br/>8. •&nbsp;&nbsp;&nbsp;&nbsp; Joe Strange – engineering assistant<br/>9. •&nbsp;&nbsp;&nbsp;&nbsp; Spike Lindsey – engineering assistant<br/>10. •&nbsp;&nbsp;&nbsp;&nbsp; Makeba Riddick – producer (vocals)<br/>11. •&nbsp;&nbsp;&nbsp;&nbsp; J. Brow – guitarist<br/>",11,Who is the guitarist?,,
3VI0PC2ZAYK42V7TM03WN5K9U0EXOA,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,31UV0MXWNQCORAAA82CXZ9TLYMMI5A,A2L2ZXRHK3SNOP,Submitted,Tue Mar 01 12:34:09 PST 2016,Tue Mar 01 12:47:46 PST 2016,Wed Mar 02 12:47:46 PST 2016,,,,817,0% (0/0),0% (0/0),0% (0/0),All_I_Want_for_Christmas_Is_You-Critical_reception,11,"Category: Music<br/>Title: All I Want for Christmas Is You<br/>Section: Critical reception<br/><br/>1. Reception.Critical reception.<br/>2. ""All I Want for Christmas Is You"" was very well received by music critics.<br/>3. Parisien called the song ""well-crafted"", complimenting its instrumentation and melody.<br/>4. Steve Morse, editor of ""The Boston Globe"", wrote that Carey sang with a lot of soul.<br/>5. According to Barry Schwarz from Stylus Magazine, ""to say this song is an instant classic somehow doesn't capture its amazingicity; it's a modern standard: joyous, exhilarating, loud, with even a hint of longing.""<br/>6. Schwartz praised the song's lyrics as well, describing them as ""beautifully phrased,"" and calling Carey's voice ""gorgeous"" and ""sincere.""<br/>7. Bill Lamb from About.com called it a ""contemporary classic.""<br/>8. Kyle Anderson from MTV labeled the track ""a majestic anthem full of chimes, sleigh bells, doo-wop flourishes, sweeping strings and one of the most dynamic and clean vocal performances of Carey's career"".<br/>9. While reviewing the 2009 remix version, Becky Bain from Idolator called the song a ""timeless classic"" and wrote, ""We love the original song to pieces—we blast it while decorating our Christmas tree and lighting our Menorah.""<br/>10. In his review for Carey's ""Merry Christmas II You"", Thomas Connor from the ""Chicago Sun-Times"" called the song ""a simple, well-crafted chestnut and one of the last great additions to the Christmas pop canon"".<br/>11. <strike>Shona Craven of Scotland's ""The Herald"", said, ""[it's] a song of optimism and joy that maybe, just maybe, hints at the real meaning of Christmas.""</strike><br/>12. Additionally, she felt the main reason it was so successful is the subject ""you"" in the lyrics, explaining, ""Perhaps what makes the song such a huge hit is the fact that it's for absolutely everyone.""<br/>13. Craven opened her review with a bold statement: ""Bing Crosby may well be turning in his grave, but no child of the 1980s will be surprised to see Mariah Carey's sublime All I Want For Christmas Is You bounding up the charts after being named the nation's top festive song.""<br/>14. In a 2006 retrospective look at Carey's career, Sasha Frere-Jones of ""The New Yorker"" said, the ""charming"" song was one of Carey's biggest accomplishments, calling it ""one of the few worthy modern additions to the holiday canon"".<br/>15. Dan Hancox, editor of ""The National"", quoted and agreed with Jones' statement, calling the song ""perfection"".<br/>16. In 2010, ""Rolling Stone"" ranked ""All I Want for Christmas Is You"" fourth on its Greatest Rock and Roll Christmas Songs list, calling it a ""holiday standard.""<br/>",14,"Who said in 2006 that ""All I Want for Christmas"" was one of Carey's biggest accomplishments?",,
3WA2XVDZEMH57PA8RZRAIGDBTUAE6U,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3SKEMFQBZ35YKNJ0634CO9IPSGD8KE,A14BSSXMEM9PTD,Submitted,Tue Mar 01 12:33:50 PST 2016,Tue Mar 01 12:35:14 PST 2016,Wed Mar 02 12:35:14 PST 2016,,,,84,100% (9/9),100% (9/9),0% (0/0),Jingle_Bell_Rock-In_popular_culture,2,"Category: Music<br/>Title: Jingle Bell Rock<br/>Section: In popular culture<br/><br/>1. •&nbsp;&nbsp;&nbsp;&nbsp; It is the opening theme from the 1987 film ""Lethal Weapon"".<br/>2. •&nbsp;&nbsp;&nbsp;&nbsp;<strike> Dr. Teeth and The Electric Mayhem performed the song in the 1987 Christmas television special ""A Muppet Family Christmas"".</strike><br/>3. •&nbsp;&nbsp;&nbsp;&nbsp; Helms' original recording is featured in the film ""Cookie"" (1989).<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp; The song was covered in ""The Super Mario Bros. Super Show!""<br/>5. episode ""Koopa Klaus"" in 1989.<br/>6. •&nbsp;&nbsp;&nbsp;&nbsp; The song was featured in the 1992 film """".<br/>7. •&nbsp;&nbsp;&nbsp;&nbsp; ""Jingle Bell Rock"" is an animated Christmas special first seen in 1995 on ABC, which was produced by DIC Entertainment and featured Milton Berle as one of the voice actors.<br/>8. •&nbsp;&nbsp;&nbsp;&nbsp;In the Christmas special for ""Sabrina, the Teenage Witch"" in 1996, this song is performed when Sabrina and her aunts are looking for Salem, when he's kidnapped by a little boy.<br/>9. •&nbsp;&nbsp;&nbsp;&nbsp; In the 2004 Lindsay Lohan comedy ""Mean Girls"", the song is performed by Cady Heron, Regina George, Gretchen Weiners and Karen Smith in their annual Christmas talent show.<br/>10. •&nbsp;&nbsp;&nbsp;&nbsp; It was used in the 2008 Christmas episode of ""Chuck"".<br/>11. •&nbsp;&nbsp;&nbsp;&nbsp; In a season 7 episode of ""Two and a Half Men"", Alan and Evelyn sing the song, as Charlie Harper plays the piano.<br/>12. •&nbsp;&nbsp;&nbsp;&nbsp; In the fourth season Christmas episode of ""Glee"", the song is performed by Chord Overstreet in character as Sam Evans.<br/>13. •&nbsp;&nbsp;&nbsp;&nbsp; The song was featured in the closing credits of ""Getaway"" (2013).<br/>14. •&nbsp;&nbsp;&nbsp;&nbsp; The song is used in the ending of the """"How the Saints Save Christmas"""" downloadable content for ""Saints Row IV"".<br/>",14,"In the ending of which computer game DLC is ""Jingle Bell Rock"" used?",,
3FCO4VKOZ4DOBPODA9W2OUD7O5UE7T,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,34J10VATJFYDKWT8SU00XKOCUI9QIV,A36USZNWDMW7QF,Submitted,Tue Mar 01 12:33:48 PST 2016,Tue Mar 01 12:39:24 PST 2016,Wed Mar 02 12:39:24 PST 2016,,,,336,0% (0/0),0% (0/0),0% (0/0),"Have_Yourself_a_Merry_Little_Christmas-""The_Victors""",1,"Category: Music<br/>Title: Have Yourself a Merry Little Christmas<br/>Section: ""The Victors""<br/><br/>1. <strike>Frank Sinatra's version was controversially used by director Carl Foreman in his 1963 anti-war film ""The Victors"" as the soundtrack backdrop (along with the carol ""Hark!</strike><br/>2. The Herald Angels Sing"") to the execution by firing squad of a G.I.<br/>3. deserter in a bleak, snowy field on Christmas Eve - a scene inspired by the real-life execution of Pvt.<br/>4. Eddie Slovik in 1945.<br/>5. The ""New York Times"" film reviewer, while recognising the power of the scene, complained that ""the device itself is almost as specious and sentimental as what is trying to mock.""<br/>",4,Who's real-life execution inspired the scene in the movie that used the song?,,
3NRZ1LDP7W6BSQJ92I4W9Q5AC58PZG,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,323Q6SJS8IGGXCSF8W7LL9JJN3IHFW,A2SD7GN80U31GW,Submitted,Tue Mar 01 12:05:28 PST 2016,Tue Mar 01 12:06:08 PST 2016,Wed Mar 02 12:06:08 PST 2016,,,,40,100% (16/16),100% (16/16),100% (15/15),The_Christmas_Song-Parodies,1,"Category: Music<br/>Title: The Christmas Song<br/>Section: Parodies<br/><br/>1. •&nbsp;&nbsp;&nbsp;&nbsp;<strike>The title of ""The Simpsons"" episode ""Simpsons Roasting on an Open Fire"" is a parody of the song.</strike><br/>2. •&nbsp;&nbsp;&nbsp;&nbsp;Bob Rivers parodied the song with his 2000 album, and the title track from said album, ""Chipmunks Roasting On an Open Fire"".<br/>3. •&nbsp;&nbsp;&nbsp;&nbsp;Christy Darlington did a ""punk rock"" style arrangement of the song for his ""All the wrong moves"" album.<br/>4. •&nbsp;&nbsp;&nbsp;&nbsp;Stan Freberg's ""Green Chri$tma$"" includes several snippets of holiday songs.<br/>5. One segment begins with a sincere-sounding ""Chestnuts roasting..."" and quickly segués into a mock 1950s radio or TV ad, for a brand of chestnuts, being described as if they were toothpaste or cigarettes.<br/>6. •&nbsp;&nbsp;&nbsp;&nbsp;Ariana Grande and Elizabeth Gillies parodied the song in 2011.<br/>7. •&nbsp;&nbsp;&nbsp;&nbsp;Taylor Schlicht parodied the song in 2012.<br/>",2,"Who sang ""Chipmunks Roasting On an Open Fire""?",,
3YO4AH2FPDKZQHEYY16T3WSYZUBQ0G,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3CCZ6YKWR7JVG9H7486KMGUIFWZ95I,A4T1X0PO5N1G9,Submitted,Tue Mar 01 12:29:43 PST 2016,Tue Mar 01 12:36:27 PST 2016,Wed Mar 02 12:36:27 PST 2016,,,,404,100% (132/132),100% (132/132),100% (132/132),Santa_Claus_Is_Coming_to_Town-Recordings,1,"Category: Music<br/>Title: Santa Claus Is Coming to Town<br/>Section: Recordings<br/><br/>1. <strike>The earliest known recorded version of the song was by banjoist Harry Reser and his band on October 24, 1934 (Decca 264A) featuring Tom Stacks on vocal, the version shown in the Variety charts of December 1934.</strike><br/>2. The song was a sheet music hit, reaching #1.<br/>3. The song was also recorded on September 26, 1935, by Tommy Dorsey & His Orchestra.The song is a traditional standard at Christmas time, and has been covered by numerous recording artists.<br/>4. The 1951 version by Perry Como was the first measurable hit, and in 1963 the Four Seasons version charted at #23 on Billboard.<br/>5. In 1970 Rankin-Bass produced an hour-long animated television special based on the song, with narrator Fred Astaire telling the original story of Santa Claus.<br/>6. Many contemporary artists have recorded and performed various versions of the song, including a rock and roll version by Bruce Springsteen & The E Street Band.<br/>7. The song was recorded in a 1975 live version and eventually released in 1985 as a B-side to ""My Hometown"", a single from the ""Born in the U.S.A."" album.Luis Miguel recorded the song in Spanish as ""Santa Claus Llegó a La Ciudad"" for his Christmas album ""Navidades"" (2006).<br/>8. His version of the song peaked at #26 on the ""Billboard"" Latin Pop Songs chart.Other well-known versions of this song include Bing Crosby and the Andrews Sisters (1943), Frank Sinatra (1948), the Ray Conniff Singers (1959), Alvin and the Chipmunks (1961), The Crystals (1963), The Beach Boys (1964), The Jackson 5 (1970), The Carpenters (1978), The Pointer Sisters (1987), Neil Diamond (1992), Mariah Carey (1994), George Strait (1996), Faith Hill (2008), Miley Cyrus (2008), Andrea Bocelli (2009), Love Händel from ""Phineas and Ferb"" (2010), Justin Bieber (2011), Michael Bublé (2011), Mark Salling and Cory Monteith on ""Glee"" (2011), Colbie Caillat (2012), Rod Stewart (2012) and Dannii Minogue (2013).<br/>",4,The first measurable hit was performned by who in 1951?,,
3BDORL6HKKDJWAOENWOD3N4445ACRW,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3NPFYT4IZC4JX2OPOKVP6G7PC84GXQ,A4T1X0PO5N1G9,Submitted,Tue Mar 01 12:29:30 PST 2016,Tue Mar 01 12:33:39 PST 2016,Wed Mar 02 12:33:39 PST 2016,,,,249,100% (132/132),100% (132/132),100% (132/132),Prison_Break-Awards_and_nominations,1,"Category: Tv<br/>Title: Prison Break<br/>Section: Awards and nominations<br/><br/>1. <strike>Following a successful airing of the series' first thirteen episodes, ""Prison Break"" was nominated for its first award, the 2005 People's Choice Award for Favorite New TV Drama.</strike><br/>2. The series won the award in January 2006, beating other nominees in the same category, ""Commander in Chief"" and ""Criminal Minds"".<br/>3. In January 2006, the show had two nominations at the 63rd Golden Globe Awards, which were Best Drama Television Series and Best Actor in a Drama Television Series for Wentworth Miller's performance.<br/>4. The show's lead actor, Wentworth Miller, received another nomination for his performance in the first season at the 2005 Saturn Awards for Best Actor on Television.<br/>5. Likewise, the series was nominated for 2005 Saturn Award for Best Network Television Series.<br/>6. At the 2006 Television Critics Association Awards, the show was nominated for Best New Drama Series.<br/>7. Nominations for technical awards include the 2006 Eddie Award for Best Edited One-Hour Series for Commercial Television (Mark Helfrich for the pilot episode), and the 2006 Primetime Emmy award for Outstanding Main Title Theme Music (Ramin Djawadi).<br/>8. In December 2006, Robert Knepper was nominated for the 2006 Satellite Award for Best Actor in a Supporting Role in a Series, Mini-Series or Motion Picture Made for Television.<br/>",8,When was Knepper nominated for the Satellite Award for Best Actor in a Supporting Rolein a Series?,,
3XAOZ9UYRZRZX6ZGUKATH1B84MHQ1J,3HFGFN16MW2VZFT3H55JD6YHFGETEH,Wikipedia question annotation,"Based on a short text, construct a question that can be answered from this text.",text reading writing wikipedia question,$0.10,Tue Mar 01 11:56:32 PST 2016,1,BatchId:2291055;,900,86400,Wed Mar 02 11:56:32 PST 2016,,,3RGU30DZTA8IUSFMIJEJSCJ7XW1MJG,A4T1X0PO5N1G9,Submitted,Tue Mar 01 12:29:42 PST 2016,Tue Mar 01 12:35:47 PST 2016,Wed Mar 02 12:35:47 PST 2016,,,,365,100% (132/132),100% (132/132),100% (132/132),Friends-Conception,"6, 11, 14","Category: Tv<br/>Title: Friends<br/>Section: Conception<br/><br/>1. Production.Conception.David Crane and Marta Kauffman began developing three new television pilots that would premiere in 1994 after their sitcom ""Family Album"" was cancelled by CBS in 1993.<br/>2. Kauffman and Crane decided to pitch the series about ""six people in their 20s making their way in Manhattan"" to NBC, since they thought it would fit best there.<br/>3. Crane and Kauffman presented the idea to their production partner Kevin Bright, who had served as executive producer on their HBO series ""Dream On"".<br/>4. The idea for the series was conceived when Crane and Kauffman began thinking about the time when they had finished college and started living by themselves in New York; Kauffman believed they were looking at a time when the future was ""more of a question mark.""<br/>5. They found the concept to be interesting, as they believed ""everybody knows that feeling,"" and because it was also how they felt about their own lives at the time.<br/>6. <strike>The team titled the series ""Insomnia Cafe"", and pitched the idea as a seven-page treatment to NBC in December 1993.At the same time, Warren Littlefield, the then-president of NBC Entertainment, was seeking a comedy involving young people living together and sharing expenses.</strike><br/>7. Littlefield wanted the group to share memorable periods of their lives with friends, who had become ""new, surrogate family members"".<br/>8. However, Littlefield found difficulty in bringing the concept to life, and found the scripts developed by NBC to be terrible.<br/>9. When Kauffman, Crane and Bright pitched ""Insomnia Cafe"", Littlefield was impressed that they knew who their characters were.<br/>10. NBC bought the idea as a put pilot, meaning they risked financial penalties if the pilot was not filmed.<br/>11. <strike>Kauffman and Crane began writing a pilot script for a show now titled ""Friends Like Us"", which took three days to write.</strike><br/>12. Littlefield wanted the series to represent Generation X and explore a new kind of tribal bonding, but the trio did not share his vision.<br/>13. Crane argued that it was not a series for one generation, and wanted to produce a series that everyone would enjoy watching.<br/>14. <strike>NBC liked the pilot script and ordered the series under another title, ""Six of One"", mainly due to the similar title it shared with the ABC sitcom ""These Friends of Mine"".</strike><br/>",1,When was Family Album cancelled by CBS?,,
